gene,log2FoldChange,pValue,rawPValue,qValue,significant
SLC25A28,0.0543024,0.882672,0.882672,0.999906,no
SLC25A29,0.269732,0.513027,0.513027,0.999906,no
SLC25A3,-0.189052,0.577423,0.577423,0.999906,no
SLC25A30,0.0698803,0.865798,0.865798,0.999906,no
SLC25A32,-0.809575,0.0727509,0.0727509,0.873851,no
SLC25A33,-0.39992,0.594053,0.594053,0.999906,no
SLC25A34,-0.874921,0.277393,0.277393,0.999906,no
SLC25A35,-0.148047,0.886782,0.886782,0.999906,no
SLC25A36,-0.154286,0.621447,0.621447,0.999906,no
SLC25A37,0.245216,0.567786,0.567786,0.999906,no
SLC25A38,-0.256393,0.498093,0.498093,0.999906,no
SLC25A39,-0.0104038,0.975261,0.975261,0.999906,no
SLC25A4,-0.595043,0.131606,0.131606,0.999906,no
SLC25A40,0.191975,0.686656,0.686656,0.999906,no
SLC25A42,0.0761334,0.860914,0.860914,0.999906,no
SLC25A43,-0.527906,0.128683,0.128683,0.999906,no
SLC25A44,-0.140775,0.692205,0.692205,0.999906,no
SLC25A45,0.0815447,0.89669,0.89669,0.999906,no
SLC25A46,-0.061848,0.846664,0.846664,0.999906,no
SLC25A5,0.0602527,0.850742,0.850742,0.999906,no
SLC25A6,0.109935,0.732098,0.732098,0.999906,no
SLC26A1,0.169487,0.928063,0.928063,0.999906,no
SLC26A10,-0.45805,0.627043,0.627043,0.999906,no
SLC26A11,0.352663,0.416147,0.416147,0.999906,no
SLC26A2,-0.333151,0.322884,0.322884,0.999906,no
SLC26A6,-0.988775,0.0646548,0.0646548,0.826566,no
SLC27A1,0.0474323,0.89337,0.89337,0.999906,no
SLC27A3,-0.262041,0.507121,0.507121,0.999906,no
SLC27A4,-0.451075,0.229913,0.229913,0.999906,no
SLC27A5,-0.0706118,0.924684,0.924684,0.999906,no
SLC29A1,0.173292,0.649928,0.649928,0.999906,no
SLC29A3,0.465217,0.371551,0.371551,0.999906,no
SLC29A4,0.881669,0.237865,0.237865,0.999906,no
SLC2A1,-0.450668,0.175782,0.175782,0.999906,no
SLC2A10,-0.462037,0.137689,0.137689,0.999906,no
SLC2A11,0.31422,0.585155,0.585155,0.999906,no
SLC2A12,0.875997,0.00660385,0.00660385,0.181605,no
SLC2A13,-0.328518,0.373808,0.373808,0.999906,no
SLC2A14,-0.700542,0.499419,0.499419,0.999906,no
SLC2A3,-0.0331481,0.917783,0.917783,0.999906,no
SLC2A4RG,0.368352,0.287208,0.287208,0.999906,no
SLC2A5,-0.256189,0.756464,0.756464,0.999906,no
SLC2A6,-0.0562975,0.937046,0.937046,0.999906,no
SLC2A8,0.0186203,0.97182,0.97182,0.999906,no
SLC2A9,-0.443019,0.417793,0.417793,0.999906,no
SLC30A1,-0.24556,0.483777,0.483777,0.999906,no
SLC30A4,-0.240415,0.574661,0.574661,0.999906,no
SLC30A5,-0.103867,0.798482,0.798482,0.999906,no
SLC30A7,-0.250425,0.455149,0.455149,0.999906,no
SLC30A9,-0.126695,0.687039,0.687039,0.999906,no
SLC31A1,-0.464837,0.150111,0.150111,0.999906,no
SLC31A2,-0.532117,0.261313,0.261313,0.999906,no
SLC33A1,-0.287502,0.457629,0.457629,0.999906,no
SLC35A1,-0.13113,0.725576,0.725576,0.999906,no
SLC35A2,-0.281703,0.557619,0.557619,0.999906,no
SLC35A3,-0.274347,0.519575,0.519575,0.999906,no
SLC35A4,-0.133279,0.677087,0.677087,0.999906,no
SLC35A5,-0.262652,0.41756,0.41756,0.999906,no
SLC35B1,-0.181708,0.624435,0.624435,0.999906,no
SLC35B2,-0.152453,0.622481,0.622481,0.999906,no
SLC35B3,-0.102804,0.778863,0.778863,0.999906,no
SLC35B4,-0.13117,0.702713,0.702713,0.999906,no
SLC35C1,-0.629372,0.0626951,0.0626951,0.814355,no
SLC35C2,-0.188899,0.60747,0.60747,0.999906,no
SLC35D1,-0.852848,0.0131774,0.0131774,0.292391,no
SLC35D2,-0.325279,0.366493,0.366493,0.999906,no
SLC35E1,-0.0845282,0.787828,0.787828,0.999906,no
SLC35E2,0.380226,0.355404,0.355404,0.999906,no
SLC35E2B,0.444283,0.297197,0.297197,0.999906,no
SLC35E3,-0.273043,0.49153,0.49153,0.999906,no
SLC35E4,-0.51724,0.369583,0.369583,0.999906,no
SLC35F2,-0.280582,0.684685,0.684685,0.999906,no
SLC35F5,-0.640846,0.0415173,0.0415173,0.629234,no
SLC35G1,-0.217679,0.753,0.753,0.999906,no
SLC36A1,-0.725314,0.0291659,0.0291659,0.509856,no
SLC36A4,-0.380533,0.373805,0.373805,0.999906,no
SLC37A1,-0.487841,0.499694,0.499694,0.999906,no
SLC37A3,-0.0323401,0.923647,0.923647,0.999906,no
SLC37A4,0.140594,0.807769,0.807769,0.999906,no
SLC38A1,-0.803223,0.0140002,0.0140002,0.305137,no
SLC38A10,-0.321522,0.356426,0.356426,0.999906,no
SLC38A11,-0.0826601,0.935819,0.935819,0.999906,no
SLC38A2,-1.18682,0.00343778,0.00343778,0.110344,no
SLC38A4,-0.334275,0.495053,0.495053,0.999906,no
SLC38A5,0.926006,0.0181834,0.0181834,0.363566,no
SLC38A6,0.1399,0.74988,0.74988,0.999906,no
SLC38A7,0.0344475,0.924936,0.924936,0.999906,no
SLC38A9,-0.203286,0.636727,0.636727,0.999906,no
SLC39A1,-0.34554,0.261737,0.261737,0.999906,no
SLC39A10,1.30283,0.000284251,0.000284251,0.0165564,yes
SLC39A11,0.120345,0.79463,0.79463,0.999906,no
SLC39A13,-0.64406,0.0594589,0.0594589,0.792109,no
SLC39A14,-0.127782,0.706269,0.706269,0.999906,no
SLC39A3,-0.0924121,0.832426,0.832426,0.999906,no
SLC39A4,-0.360894,0.6975,0.6975,0.999906,no
SLC39A6,0.173217,0.620547,0.620547,0.999906,no
SLC39A7,0.226069,0.564673,0.564673,0.999906,no
SLC39A8,0.0200574,0.964734,0.964734,0.999906,no
SLC39A9,0.127992,0.698049,0.698049,0.999906,no
SLC3A2,0.150597,0.648776,0.648776,0.999906,no
SLC40A1,-0.271712,0.43811,0.43811,0.999906,no
SLC41A1,-0.158022,0.616357,0.616357,0.999906,no
SLC41A2,1.09924,0.0107164,0.0107164,0.258768,no
SLC41A3,-0.0523874,0.888713,0.888713,0.999906,no
SLC43A1,-0.308498,0.39994,0.39994,0.999906,no
SLC43A2,0.253779,0.575225,0.575225,0.999906,no
SLC43A3,0.462378,0.154199,0.154199,0.999906,no
SLC44A1,-0.247304,0.429082,0.429082,0.999906,no
SLC44A2,-0.543248,0.0960754,0.0960754,0.999906,no
SLC44A3,-0.458044,0.446241,0.446241,0.999906,no
SLC45A1,-1.3498,0.00801199,0.00801199,0.211871,no
SLC45A4,-0.30661,0.609321,0.609321,0.999906,no
SLC46A1,0.136409,0.844745,0.844745,0.999906,no
SLC46A3,0.125532,0.796573,0.796573,0.999906,no
SLC47A1,0.574212,0.503357,0.503357,0.999906,no
SLC48A1,-0.272412,0.732161,0.732161,0.999906,no
SLC4A11,-0.319652,0.697683,0.697683,0.999906,no
SLC4A1AP,-0.0334076,0.95651,0.95651,0.999906,no
SLC4A2,-0.293582,0.609828,0.609828,0.999906,no
SLC4A3,0.206102,0.713208,0.713208,0.999906,no
SLC4A4,0.795483,0.0564429,0.0564429,0.768089,no
SLC4A5,-0.301484,0.637775,0.637775,0.999906,no
SLC4A7,0.935347,0.00277078,0.00277078,0.0931381,no
SLC4A8,0.353363,0.651729,0.651729,0.999906,no
SLC50A1,0.137614,0.748368,0.748368,0.999906,no
SLC5A3,0.185633,0.669121,0.669121,0.999906,no
SLC5A6,-1.22001,0.104135,0.104135,0.999906,no
SLC6A15,0.804273,0.365701,0.365701,0.999906,no
SLC6A6,2.03589,0.000486635,0.000486635,0.0244277,yes
SLC6A8,-0.169962,0.617849,0.617849,0.999906,no
SLC6A9,2.26065,8.07167e-05,8.07167e-05,0.0063785,yes
SLC7A1,0.124475,0.720371,0.720371,0.999906,no
SLC7A11,1.03925,0.00575794,0.00575794,0.16346,no
SLC7A14,2.97886,4.14477e-08,4.14477e-08,8.89021e-06,yes
SLC7A5,1.19119,0.00223116,0.00223116,0.0793413,no
SLC7A6,-1.36625,8.6595e-05,8.6595e-05,0.00661106,yes
SLC7A6OS,0.0751439,0.954434,0.954434,0.999906,no
SLC7A7,-0.324268,0.564587,0.564587,0.999906,no
SLC7A8,-0.824835,0.0147453,0.0147453,0.316274,no
SLC8A1,0.895591,0.00943541,0.00943541,0.235676,no
SLC9A1,0.25115,0.429354,0.429354,0.999906,no
SLC9A3,-0.262036,0.743169,0.743169,0.999906,no
SLC9A3R1,-0.128269,0.764815,0.764815,0.999906,no
SLC9A3R2,0.146713,0.682869,0.682869,0.999906,no
SLC9A5,0.21584,0.718133,0.718133,0.999906,no
SLC9A6,-0.0927605,0.801198,0.801198,0.999906,no
SLC9A7,0.36884,0.409226,0.409226,0.999906,no
SLC9A8,0.0729512,0.833478,0.833478,0.999906,no
SLC9A9,-0.466255,0.147983,0.147983,0.999906,no
SLC9B2,-0.239652,0.530738,0.530738,0.999906,no
SLCO3A1,-0.230974,0.565137,0.565137,0.999906,no
SLFN11,0.0567995,0.870341,0.870341,0.999906,no
SLFN12,-0.561917,0.154883,0.154883,0.999906,no
SLFN5,0.0390139,0.899827,0.899827,0.999906,no
SLIRP,-0.117534,0.788037,0.788037,0.999906,no
SLIT2,-0.303194,0.359055,0.359055,0.999906,no
SLIT3,0.107897,0.771012,0.771012,0.999906,no
SLITRK6,2.78199,0.00253184,0.00253184,0.0870555,no
SLK,-0.120871,0.69728,0.69728,0.999906,no
SLMAP,-0.426623,0.190358,0.190358,0.999906,no
SLMO1,0.131914,0.844558,0.844558,0.999906,no
SLMO2,-0.194873,0.690495,0.690495,0.999906,no
SLMO2-ATP5E,0.101108,0.95718,0.95718,0.999906,no
SLPI,0.056472,0.954698,0.954698,0.999906,no
SLTM,-0.0943821,0.778797,0.778797,0.999906,no
SLU7,-0.158348,0.613419,0.613419,0.999906,no
SLX1B,-0.489124,0.502322,0.502322,0.999906,no
SLX1B-SULT1A4,0.884188,0.571841,0.571841,0.999906,no
SLX4,0.521714,0.225615,0.225615,0.999906,no
SMA4,0.644737,0.239935,0.239935,0.999906,no
SMA5,0.22069,0.777922,0.777922,0.999906,no
SMAD1,0.852504,0.0159,0.0159,0.333112,no
SMAD2,-0.000724369,0.998274,0.998274,0.999906,no
SMAD3,0.388288,0.231781,0.231781,0.999906,no
SMAD4,-0.151217,0.626765,0.626765,0.999906,no
SMAD5,0.181886,0.58365,0.58365,0.999906,no
SMAD6,0.0432261,0.935207,0.935207,0.999906,no
SMAD7,-0.228134,0.65223,0.65223,0.999906,no
SMAD9,0.270569,0.481232,0.481232,0.999906,no
SMAGP,-0.00396292,0.99811,0.99811,0.999906,no
SMAP1,0.1523,0.672534,0.672534,0.999906,no
SMAP2,0.0850508,0.827728,0.827728,0.999906,no
SMARCA1,0.0778822,0.80521,0.80521,0.999906,no
SMARCA2,-0.219772,0.495467,0.495467,0.999906,no
SMARCA5,0.0768232,0.80397,0.80397,0.999906,no
SMARCAL1,0.236497,0.50876,0.50876,0.999906,no
SMARCB1,0.191509,0.579422,0.579422,0.999906,no
SMARCC1,0.184295,0.553313,0.553313,0.999906,no
SMARCC2,0.0957997,0.763496,0.763496,0.999906,no
SMARCD1,-0.0641199,0.848778,0.848778,0.999906,no
SMARCD2,-1.30022,3.92462e-05,3.92462e-05,0.00356813,yes
SMARCD3,-0.0604626,0.863577,0.863577,0.999906,no
SMARCE1,0.206437,0.505673,0.505673,0.999906,no
SMC1A,0.160863,0.610149,0.610149,0.999906,no
SMC2,0.120682,0.752908,0.752908,0.999906,no
SMC3,-0.0568481,0.85566,0.85566,0.999906,no
SMC4,0.469826,0.172607,0.172607,0.999906,no
SMC5,-0.15595,0.635312,0.635312,0.999906,no
SMC6,-0.21634,0.553413,0.553413,0.999906,no
SMCHD1,-0.0338694,0.912628,0.912628,0.999906,no
SMCR7,0.335674,0.508615,0.508615,0.999906,no
SMCR7L,-0.156456,0.624559,0.624559,0.999906,no
SMCR8,0.0328185,0.922335,0.922335,0.999906,no
SMEK1,0.192015,0.550083,0.550083,0.999906,no
SMEK2,0.00868188,0.979038,0.979038,0.999906,no
SMG1,-0.105328,0.735808,0.735808,0.999906,no
SMG5,-0.34885,0.259729,0.259729,0.999906,no
SMG6,0.24069,0.475514,0.475514,0.999906,no
SMG7,0.0802763,0.823534,0.823534,0.999906,no
SMG8,-0.105221,0.773984,0.773984,0.999906,no
SMG9,0.321537,0.356878,0.356878,0.999906,no
SMN2,1.80314,0.57462,0.57462,0.999906,no
SMNDC1,-0.28858,0.402506,0.402506,0.999906,no
SMO,1.00223,0.0228022,0.0228022,0.430258,no
SMOC1,-1.4139,0.13934,0.13934,0.999906,no
SMOX,0.724757,0.158181,0.158181,0.999906,no
SMPD1,0.102657,0.745206,0.745206,0.999906,no
SMPD2,-0.0422151,0.948034,0.948034,0.999906,no
SMPD3,-0.2694,0.706798,0.706798,0.999906,no
SMPD4,-0.00784663,0.985042,0.985042,0.999906,no
SMPDL3A,-0.288583,0.353016,0.353016,0.999906,no
SMS,-0.0114988,0.974741,0.974741,0.999906,no
SMTN,0.848339,0.0143394,0.0143394,0.31003,no
SMTNL2,3.12647,0.0899004,0.0899004,0.969532,no
SMU1,-0.0471467,0.885974,0.885974,0.999906,no
SMUG1,0.109782,0.891684,0.891684,0.999906,no
SMURF1,-0.155256,0.636099,0.636099,0.999906,no
SMURF2,0.342304,0.274048,0.274048,0.999906,no
SMYD2,-0.308179,0.442026,0.442026,0.999906,no
SMYD3,0.381384,0.405542,0.405542,0.999906,no
SMYD4,0.200624,0.650766,0.650766,0.999906,no
SMYD5,0.144792,0.693881,0.693881,0.999906,no
SNAI1,0.659563,0.304362,0.304362,0.999906,no
SNAI2,-0.209238,0.536524,0.536524,0.999906,no
SNAP23,-0.115898,0.737673,0.737673,0.999906,no
SNAP25,0.0600247,0.928603,0.928603,0.999906,no
SNAP29,0.0904454,0.777885,0.777885,0.999906,no
SNAP47,0.356239,0.394715,0.394715,0.999906,no
SNAPC1,-0.620843,0.105958,0.105958,0.999906,no
SNAPC2,-0.393146,0.354252,0.354252,0.999906,no
SNAPC3,0.169579,0.622554,0.622554,0.999906,no
SNAPC4,0.207933,0.617245,0.617245,0.999906,no
SNAPC5,-0.00617777,0.996515,0.996515,0.999906,no
SNAPIN,0.109442,0.760127,0.760127,0.999906,no
SNCA,-0.200485,0.840909,0.840909,0.999906,no
SNCAIP,1.31769,0.0861356,0.0861356,0.953276,no
SNCG,0.604581,0.506314,0.506314,0.999906,no
SND1,-0.133696,0.678413,0.678413,0.999906,no
SNED1,0.0361129,0.916917,0.916917,0.999906,no
SNF8,-0.0712733,0.833119,0.833119,0.999906,no
SNHG1,0.209926,0.592213,0.592213,0.999906,no
SNHG10,-0.138694,0.875245,0.875245,0.999906,no
SNHG11,-0.351289,0.539663,0.539663,0.999906,no
SNHG12,-0.329554,0.645799,0.645799,0.999906,no
SNHG15,-0.180658,0.784596,0.784596,0.999906,no
SNHG3,-0.57526,0.280132,0.280132,0.999906,no
SNHG4,-0.341982,0.975501,0.975501,0.999906,no
SNHG5,0.0686939,0.834865,0.834865,0.999906,no
SNHG6,-0.0461749,0.89248,0.89248,0.999906,no
SNHG7,0.128691,0.759197,0.759197,0.999906,no
SNHG8,0.351626,0.417693,0.417693,0.999906,no
SNHG9,0.104046,0.897378,0.897378,0.999906,no
SNIP1,-0.278999,0.473165,0.473165,0.999906,no
SNN,-0.166942,0.705202,0.705202,0.999906,no
SNORA1,-1.79769e+308,0.250933,0.250933,0.999906,no
SNORA10,-1.79184,0.975111,0.975111,0.999906,no
SNORA11,-1.79769e+308,0.474105,0.474105,0.999906,no
SNORA11D,0.563761,0.975972,0.975972,0.999906,no
SNORA11E,0.778822,0.969883,0.969883,0.999906,no
SNORA14A,-1.79769e+308,0.475102,0.475102,0.999906,no
SNORA16A,-0.830146,0.912431,0.912431,0.999906,no
SNORA16B,-1.79769e+308,0.45365,0.45365,0.999906,no
SNORA18,-1.399,0.332555,0.332555,0.999906,no
SNORA21,1.89637,0.968014,0.968014,0.999906,no
SNORA22,1.79769e+308,0.429789,0.429789,0.999906,no
SNORA23,1.9196,0.952756,0.952756,0.999906,no
SNORA24,0.0816529,0.993685,0.993685,0.999906,no
SNORA25,-0.903225,0.605693,0.605693,0.999906,no
SNORA26,-0.786447,0.956117,0.956117,0.999906,no
SNORA27,-1.26146,0.952657,0.952657,0.999906,no
SNORA29,-1.79769e+308,0.480208,0.480208,0.999906,no
SNORA2A,1.7943,0.901571,0.901571,0.999906,no
SNORA2B,-1.79769e+308,0.460465,0.460465,0.999906,no
SNORA3,1.36606,0.978567,0.978567,0.999906,no
SNORA31,-0.615932,0.992769,0.992769,0.999906,no
SNORA32,-0.396622,0.834539,0.834539,0.999906,no
SNORA33,-0.595129,0.976797,0.976797,0.999906,no
SNORA34,-1.79769e+308,0.446296,0.446296,0.999906,no
SNORA39,-1.79769e+308,0.454374,0.454374,0.999906,no
SNORA4,-0.083024,0.994401,0.994401,0.999906,no
SNORA40,-0.411732,0.759093,0.759093,0.999906,no
SNORA41,-1.79769e+308,0.462862,0.462862,0.999906,no
SNORA42,1.79769e+308,0.445502,0.445502,0.999906,no
SNORA44,-0.222322,0.976132,0.976132,0.999906,no
SNORA45,-1.79769e+308,0.467175,0.467175,0.999906,no
SNORA48,-1.79769e+308,0.476603,0.476603,0.999906,no
SNORA49,1.79769e+308,0.465395,0.465395,0.999906,no
SNORA50,1.79769e+308,0.480461,0.480461,0.999906,no
SNORA52,-0.52011,0.986622,0.986622,0.999906,no
SNORA53,-1.17049,0.97185,0.97185,0.999906,no
SNORA57,-0.262374,0.968773,0.968773,0.999906,no
SNORA59A,-0.489953,0.937401,0.937401,0.999906,no
SNORA59B,-0.489953,0.984658,0.984658,0.999906,no
SNORA5A,-0.265346,0.98722,0.98722,0.999906,no
SNORA5C,-1.79769e+308,0.430595,0.430595,0.999906,no
SNORA6,-0.484068,0.979376,0.979376,0.999906,no
SNORA60,-1.79769e+308,0.429532,0.429532,0.999906,no
SNORA61,-0.70504,0.89641,0.89641,0.999906,no
SNORA62,-0.291435,0.991032,0.991032,0.999906,no
SNORA63,-0.794024,0.943285,0.943285,0.999906,no
SNORA64,-0.793384,0.980505,0.980505,0.999906,no
SNORA65,-0.322252,0.982067,0.982067,0.999906,no
SNORA66,-1.27045,0.96247,0.96247,0.999906,no
SNORA67,-0.727777,0.963889,0.963889,0.999906,no
SNORA68,-1.79769e+308,0.484621,0.484621,0.999906,no
SNORA69,-0.438807,0.986886,0.986886,0.999906,no
SNORA70,-0.742811,0.941008,0.941008,0.999906,no
SNORA71B,-1.79769e+308,0.454374,0.454374,0.999906,no
SNORA72,-1.79769e+308,0.485245,0.485245,0.999906,no
SNORA75,1.79769e+308,0.487586,0.487586,0.999906,no
SNORA76,-1.79769e+308,0.310714,0.310714,0.999906,no
SNORA77,0.70088,0.991264,0.991264,0.999906,no
SNORA7B,-1.79769e+308,0.447401,0.447401,0.999906,no
SNORA8,-0.474637,0.700077,0.700077,0.999906,no
SNORA81,-0.071833,0.99502,0.99502,0.999906,no
SNORA84,1.79769e+308,0.480691,0.480691,0.999906,no
SNORA9,-1.79769e+308,0.395442,0.395442,0.999906,no
SNORD10,-0.399722,0.983784,0.983784,0.999906,no
SNORD101,-1.79769e+308,0.486036,0.486036,0.999906,no
SNORD104,-1.36956,0.713028,0.713028,0.999906,no
SNORD116-14,-1.79769e+308,0.386736,0.386736,0.999906,no
SNORD116-15,-1.79769e+308,0.386736,0.386736,0.999906,no
SNORD116-17,-1.79769e+308,0.386736,0.386736,0.999906,no
SNORD116-2,-1.79769e+308,0.324919,0.324919,0.999906,no
SNORD116-20,-1.79769e+308,0.386736,0.386736,0.999906,no
SNORD116-22,0.204158,0.964136,0.964136,0.999906,no
SNORD116-24,0.176741,0.968617,0.968617,0.999906,no
SNORD116-26,1.79769e+308,0.325187,0.325187,0.999906,no
SNORD116-27,1.79769e+308,0.325187,0.325187,0.999906,no
SNORD116-28,1.79769e+308,0.253463,0.253463,0.999906,no
SNORD116-3,-1.79769e+308,0.387779,0.387779,0.999906,no
SNORD116-4,0.491782,0.849357,0.849357,0.999906,no
SNORD116-5,-1.79769e+308,0.373798,0.373798,0.999906,no
SNORD116-6,-1.79769e+308,0.327545,0.327545,0.999906,no
SNORD116-7,-1.79769e+308,0.373798,0.373798,0.999906,no
SNORD116-8,-1.79769e+308,0.387779,0.387779,0.999906,no
SNORD116-9,-1.79769e+308,0.387779,0.387779,0.999906,no
SNORD11B,1.79769e+308,0.448174,0.448174,0.999906,no
SNORD12,-1.79769e+308,0.488687,0.488687,0.999906,no
SNORD121B,1.79769e+308,0.458154,0.458154,0.999906,no
SNORD123,-1.79769e+308,0.444181,0.444181,0.999906,no
SNORD12B,1.95033,0.971275,0.971275,0.999906,no
SNORD15A,-1.79769e+308,0.482254,0.482254,0.999906,no
SNORD15B,-1.79769e+308,0.490023,0.490023,0.999906,no
SNORD16,-1.79769e+308,0.493017,0.493017,0.999906,no
SNORD17,-1.14575,0.851045,0.851045,0.999906,no
SNORD18A,-1.79769e+308,0.493184,0.493184,0.999906,no
SNORD19B,1.79769e+308,0.480131,0.480131,0.999906,no
SNORD1A,1.79769e+308,0.463268,0.463268,0.999906,no
SNORD21,1.79769e+308,0.486342,0.486342,0.999906,no
SNORD22,-0.299385,0.960918,0.960918,0.999906,no
SNORD23,1.79769e+308,0.450901,0.450901,0.999906,no
SNORD24,-1.79769e+308,0.489418,0.489418,0.999906,no
SNORD25,-1.79769e+308,0.460465,0.460465,0.999906,no
SNORD26,-1.79769e+308,0.458759,0.458759,0.999906,no
SNORD27,-0.808479,0.959509,0.959509,0.999906,no
SNORD29,-1.79769e+308,0.460465,0.460465,0.999906,no
SNORD31,0.0892855,0.996241,0.996241,0.999906,no
SNORD32A,1.79769e+308,0.486329,0.486329,0.999906,no
SNORD34,-1.79769e+308,0.490667,0.490667,0.999906,no
SNORD35A,-1.79769e+308,0.490667,0.490667,0.999906,no
SNORD35B,-1.45873,0.982073,0.982073,0.999906,no
SNORD36A,-1.5065,0.976006,0.976006,0.999906,no
SNORD36B,1.79769e+308,0.485284,0.485284,0.999906,no
SNORD45A,-1.79769e+308,0.446221,0.446221,0.999906,no
SNORD45B,-1.79769e+308,0.463099,0.463099,0.999906,no
SNORD45C,-1.79769e+308,0.460465,0.460465,0.999906,no
SNORD47,-1.79769e+308,0.43463,0.43463,0.999906,no
SNORD49A,-1.79769e+308,0.489524,0.489524,0.999906,no
SNORD4B,1.79769e+308,0.479624,0.479624,0.999906,no
SNORD5,-1.79769e+308,0.227789,0.227789,0.999906,no
SNORD55,1.79769e+308,0.488173,0.488173,0.999906,no
SNORD57,-1.79769e+308,0.473619,0.473619,0.999906,no
SNORD58C,-2.49235,0.943475,0.943475,0.999906,no
SNORD65,-1.79769e+308,0.492666,0.492666,0.999906,no
SNORD67,1.79769e+308,0.478826,0.478826,0.999906,no
SNORD68,1.79769e+308,0.488637,0.488637,0.999906,no
SNORD69,-1.79769e+308,0.48466,0.48466,0.999906,no
SNORD7,1.79769e+308,0.325187,0.325187,0.999906,no
SNORD72,-1.79769e+308,0.487154,0.487154,0.999906,no
SNORD79,1.79769e+308,0.4634,0.4634,0.999906,no
SNORD80,-1.24979,0.915586,0.915586,0.999906,no
SNORD83B,1.94035,0.984336,0.984336,0.999906,no
SNORD84,1.79769e+308,0.486611,0.486611,0.999906,no
SNORD87,-1.79769e+308,0.459173,0.459173,0.999906,no
SNORD88B,-1.79769e+308,0.460465,0.460465,0.999906,no
SNORD89,0.303473,0.921281,0.921281,0.999906,no
SNORD94,-0.0217838,0.998951,0.998951,0.999906,no
SNORD97,-1.79769e+308,0.489898,0.489898,0.999906,no
SNPH,0.2956,0.475172,0.475172,0.999906,no
SNRK,-0.332882,0.412537,0.412537,0.999906,no
SNRNP200,0.140512,0.656023,0.656023,0.999906,no
SNRNP25,0.0666363,0.878099,0.878099,0.999906,no
SNRNP27,-0.0526836,0.893546,0.893546,0.999906,no
SNRNP35,-0.0849363,0.873014,0.873014,0.999906,no
SNRNP40,0.0261915,0.944025,0.944025,0.999906,no
SNRNP48,-0.123576,0.766115,0.766115,0.999906,no
SNRNP70,-0.164737,0.595757,0.595757,0.999906,no
SNRPA,0.271389,0.466156,0.466156,0.999906,no
SNRPA1,-0.1868,0.786821,0.786821,0.999906,no
SNRPB,-0.436735,0.18694,0.18694,0.999906,no
SNRPB2,-0.083191,0.836927,0.836927,0.999906,no
SNRPC,-0.106457,0.783094,0.783094,0.999906,no
SNRPD1,-0.277973,0.569004,0.569004,0.999906,no
SNRPD2,-0.0359035,0.908982,0.908982,0.999906,no
SNRPD3,0.0441291,0.894944,0.894944,0.999906,no
SNRPE,-0.120606,0.817322,0.817322,0.999906,no
SNRPF,-0.011986,0.983373,0.983373,0.999906,no
SNRPG,-0.283785,0.577839,0.577839,0.999906,no
SNRPN,0.136302,0.672265,0.672265,0.999906,no
SNTA1,-0.314837,0.397366,0.397366,0.999906,no
SNTB1,-0.489748,0.151452,0.151452,0.999906,no
SNTB2,-0.0856509,0.78202,0.78202,0.999906,no
SNUPN,0.00956123,0.97969,0.97969,0.999906,no
SNURF,0.00691876,0.997935,0.997935,0.999906,no
SNW1,-0.0104439,0.974396,0.974396,0.999906,no
SNX1,0.0862468,0.788402,0.788402,0.999906,no
SNX11,-0.448287,0.322537,0.322537,0.999906,no
SNX12,-0.0123852,0.969854,0.969854,0.999906,no
SNX13,0.105423,0.739115,0.739115,0.999906,no
SNX14,-0.0969679,0.757848,0.757848,0.999906,no
SNX15,-0.298538,0.727862,0.727862,0.999906,no
SNX16,0.0225629,0.964657,0.964657,0.999906,no
SNX17,-0.0877503,0.775719,0.775719,0.999906,no
SNX18,0.023958,0.944307,0.944307,0.999906,no
SNX19,-0.0769686,0.805762,0.805762,0.999906,no
SNX2,0.321999,0.298719,0.298719,0.999906,no
SNX21,0.713487,0.126271,0.126271,0.999906,no
SNX24,-0.656159,0.123744,0.123744,0.999906,no
SNX25,-0.397532,0.294182,0.294182,0.999906,no
SNX27,-0.0533719,0.871085,0.871085,0.999906,no
SNX29,-0.478468,0.132834,0.132834,0.999906,no
SNX29P2,0.63588,0.499419,0.499419,0.999906,no
SNX3,-0.0212116,0.947197,0.947197,0.999906,no
SNX30,0.530652,0.11172,0.11172,0.999906,no
SNX32,0.217181,0.777774,0.777774,0.999906,no
SNX33,-0.391932,0.204984,0.204984,0.999906,no
SNX4,-0.1872,0.621909,0.621909,0.999906,no
SNX5,-0.449795,0.191681,0.191681,0.999906,no
SNX6,-0.0419141,0.893694,0.893694,0.999906,no
SNX7,0.174886,0.61809,0.61809,0.999906,no
SNX8,-0.0887284,0.785663,0.785663,0.999906,no
SNX9,0.454325,0.154354,0.154354,0.999906,no
SOAT1,-0.625217,0.0681754,0.0681754,0.846741,no
SOBP,0.890584,0.030955,0.030955,0.524175,no
SOCS1,1.29881,0.00532831,0.00532831,0.153521,no
SOCS2,0.0773769,0.899022,0.899022,0.999906,no
SOCS3,0.124038,0.697355,0.697355,0.999906,no
SOCS4,-0.168239,0.65163,0.65163,0.999906,no
SOCS5,0.510402,0.114875,0.114875,0.999906,no
SOCS6,-0.0351073,0.920168,0.920168,0.999906,no
SOCS7,-0.080558,0.835817,0.835817,0.999906,no
SOD1,-0.0716081,0.818134,0.818134,0.999906,no
SOD2,-0.514357,0.196985,0.196985,0.999906,no
SOD3,-0.0395269,0.906272,0.906272,0.999906,no
SOHLH2,1.02395,0.607971,0.607971,0.999906,no
